X,Y,OBJECTID,LRSDate,RouteIdentifier,StateRouteNumber,RelatedRouteType,RelatedRouteQualifier,AccumulatedRouteMile,AADT,SingleUnitTruckPct,DoubleUnitTruckPct,TripleUnitTruckPct,DirectionOfTravel,Location,GlobalID,ReportingYear
-123.200462904,46.6316907200001,1110,2021/12/31 08:00:00+00,006,006,,,36.689999,2700,,,,Bothways,At Milepost 36.69 A: BEGIN BOTHWAYS BRIDGE HOPE CREEK,{458D8476-063C-40EC-BE71-06232D54AAE2},2021
-122.621714925,47.3742982320001,1111,2021/12/31 08:00:00+00,302,302,,,16.610001,23000,4.71,1.4,0.13,Bothways,"After Milepost 16.60 A: RIGHT INTERSECTION BURNHAM DR NW,  LEFT INTERSECTION GOODNOUGH DR NW",{9C99ADA8-BDAE-40E8-9165-A2BC4C7F2366},2021
-117.357673393,47.6538468900001,1112,2021/12/31 08:00:00+00,090,090,,,281.54999,102000,,,,Bothways,At Milepost 283.85 A: BOTHWAYS UNDERCROSSING FREYA ST,{19226BFA-5390-4383-A2E2-6B8EEAA4DAC8},2021
-122.570501906,47.8037953840001,1113,2021/12/31 08:00:00+00,104,104,,,20.389999,16000,4.54,1.35,0.050000001,Bothways,After Milepost 20.58 A: RIGHT INTERSECTION SR 307,{FA88F92A-1292-4A82-9F67-C3FF18B58EE9},2021
-121.037760795,47.2410794410001,1114,2021/12/31 08:00:00+00,903,903,,,8.1199999,1900,9.2600002,1.48,0,Bothways,"After Milepost 8.11 A: RIGHT INTERSECTION RIDGECREST DR,  LEFT INTERSECTION MOREL RD",{F2DE7A60-77BF-4EFC-8900-EC5580F9ED07},2021
-119.687362836,48.103447074,1115,2021/12/31 08:00:00+00,097,097,,,250.16,4200,,,,Bothways,Before Milepost 265.12 A: RIGHT ENTRANCE/EXIT WEIGH STATION,{BF184029-6260-4D9C-9E9D-154E00CA8F29},2021
-120.314191586,46.416146369,1116,2021/12/31 08:00:00+00,082,082,,,50.080002,23000,,,,Bothways,At Milepost 50.11 A: BOTHWAYS UNDERCROSSING SR 22,{311F83FD-7C7D-487F-803E-7B68670E08FD},2021
-119.436960048,48.935419788,1117,2021/12/31 08:00:00+00,097,097,,,316.76999,5200,3.47,4.1599998,0.92000002,Bothways,After Milepost 331.72 A: BOTHWAYS INTERSECTION 11TH AVE,{8E1E152D-E8F5-45D2-9D53-68B90859C426},2021
-122.288807307,48.843594281,1118,2021/12/31 08:00:00+00,009,009,,,83.580002,4100,4.9200001,11.11,2.98,Bothways,"After Milepost 84.01 A: BOTHWAYS ROUNDABOUT SR 542, END COINCIDENT",{1F20118A-9347-41B3-A126-D829E589494A},2021
-119.150558939,46.214900179,1119,2021/12/31 08:00:00+00,395,395,,,24.370001,48000,,,,Bothways,After Milepost 17.60 A: RIGHT WYE CONNECTION YELM ST,{47DB3AEF-38CB-450E-97E8-C171F83888D8},2021
-123.382229057,46.204885227,1120,2021/12/31 08:00:00+00,004,004,,,35.509998,3400,,,,Bothways,"Before Milepost 35.53 A: RIGHT INTERSECTION SR 409,  LEFT INTERSECTION GREENWOOD RD",{BE49DAC4-AB0B-4944-94B6-E993F0A8CA32},2021
-122.334664858,47.536939805,1121,2021/12/31 08:00:00+00,509,509,,,35.110001,51000,,,,Bothways,Before Milepost 29.87 A: LEFT OFF RAMP SR 99 SB-2ND AVE SW,{D7BFDFC9-149A-4D13-B2DE-69A77C31112C},2021
-122.229300768,47.180512718,1122,2021/12/31 08:00:00+00,162,162,,,0.83999997,21000,4.1999998,4.2600002,0.43000001,Bothways,"After Milepost 3.21 A: RIGHT INTERSECTION PIONEER WAY E,  LEFT INTERSECTION BOWMAN HILTON RD E",{749F1DA1-6204-4989-8025-5A53011D1786},2021
-122.289181103,48.155572959,1123,2021/12/31 08:00:00+00,531,531,,,1.4299999,2800,,,,Bothways,Before Milepost 1.44 A: LEFT INTERSECTION LAKEWOOD RD,{C361597C-E2A5-4313-9FDA-ABEB2F027E5F},2021
-122.244050954,48.506420603,1124,2021/12/31 08:00:00+00,020,020,,,64.550003,11000,,,,Bothways,After Milepost 64.98 A: LEFT INTERSECTION HARRISON ST,{2F7F8F76-C244-4602-8AF8-7658AC6BA454},2021
-120.969784368,46.870801763,1125,2021/12/31 08:00:00+00,410,410,,,94.290001,1600,4.5999999,1.66,0.1,Bothways,After Milepost 103.21 A: LEFT INTERSECTION BALD MOUNTAIN RD,{3D20A813-6AF7-4256-8B4A-772EC16EAE88},2021
-122.22989713,47.586612056,1126,2021/12/31 08:00:00+00,090,090,,,5.1700001,112000,,,,Bothways,At Milepost 7.11 A: BOTHWAYS UNDERCROSSING ISLAND CREST WAY,{BA543881-D117-4A91-8C65-0DF120106036},2021
-117.239812296,47.656973151,1127,2021/12/31 08:00:00+00,027,027,,,87.730003,17000,,,,Bothways,Before Milepost 85.44 A: BOTHWAYS INTERSECTION SPRAGUE AVE,{944A61C9-5254-43CA-9014-1C7ABC50DF50},2021
-119.336817592,46.296927108,1128,2021/12/31 08:00:00+00,224,224,,,8.46,17000,,,,Bothways,After Milepost 8.22 A: BOTHWAYS INTERSECTION S 38TH AVE,{C93A8F12-15CC-44A5-B522-10791A9785B4},2021
-119.474606733,46.9130007420001,1129,2021/12/31 08:00:00+00,262,262,,,3.48,750,5.1999998,3.22,0.87,Bothways,After Milepost 3.47 A: BOTHWAYS INTERSECTION 12 SE RD,{ED1DCB60-79CE-43EA-A4EF-836BB5A30D82},2021
-123.199638251,48.083821195,1130,2021/12/31 08:00:00+00,101,101,,,259.20999,21000,,,,Bothways,"After Milepost 259.96 A: RIGHT ENTRANCE FROM KIRK RD,  LEFT EXIT TO KITCHEN-DICK RD",{D892937E-05B7-4D95-9824-FA3F68C1F853},2021
-122.46181497,47.199218509,1131,2021/12/31 08:00:00+00,005,005,,,130.28,190000,,,,Bothways,Before Milepost 130.23 A: LEFT ON RAMP SBCD LANE,{13D5080C-C548-41C4-872D-74035F4A8A94},2021
-122.324836252,47.821326314,1132,2021/12/31 08:00:00+00,524,524,,,3.24,22000,2.0799999,0.18000001,0.0099999998,Bothways,After Milepost 3.11 A: BOTHWAYS INTERSECTION 68TH AVE W,{2052912A-59BE-4D58-A00F-7D063B0A51D9},2021
-119.4422013,48.7018810870001,1133,2021/12/31 08:00:00+00,097,097,,,299.78,5900,5.2800002,4.0700002,0.77999997,Bothways,Before Milepost 314.75 A: RIGHT INTERSECTION SEVENTH ST,{8312B944-EA85-47A9-ABF0-F57061FC0683},2021
-118.604262549,48.8796850640001,1134,2021/12/31 08:00:00+00,021,021,,,180.85001,1100,8.2799997,1.7,0,Bothways,"Before Milepost 180.91 A: RIGHT INTERSECTION BOULDER CREEK RD,  LEFT INTERSECTION KETTLE RIVER RD",{E36D16A3-82F7-4F6B-ABE1-37605A9A78C8},2021
-119.143030011,46.2533198830001,1135,2021/12/31 08:00:00+00,182,182,,,11.39,57000,,,,Bothways,Before Milepost 11.40 A: LEFT ON RAMP SR 395,{BD995DD5-198C-440A-A5B2-D07E306BA9FE},2021
-122.385432957,45.5798634660001,1136,2021/12/31 08:00:00+00,500,500,,,22.23,3100,4.1500001,1.22,0.059999999,Bothways,"After Milepost 20.40 A: RIGHT ROUNDABOUT SR 14 EB OFF RAMP,  RIGHT ROUNDABOUT SE UNION ST",{5E3F2B5C-147C-46AA-B660-727F740DF1E0},2021
-122.097564907,47.4989494700001,1137,2021/12/31 08:00:00+00,900,900,,,9.4799995,17000,,,,Bothways,After Milepost 17.42 A: RIGHT WYE CONNECTION SE MAY VALLEY RD,{FA6DFBDA-8D0E-4C4B-B7DC-651ABD765DF5},2021
-123.682260046,46.6535938310001,1138,2021/12/31 08:00:00+00,006,006,,,3.27,2800,,,,Bothways,After Milepost 3.26 A: RIGHT INTERSECTION MALLIS LANDING RD,{965E7786-8F1E-40B7-A968-C7853242170E},2021
-119.484297188,47.3936224540001,1139,2021/12/31 08:00:00+00,017,017,,,68.620003,2700,5.7399998,7.73,1.63,Bothways,After Milepost 76.12 A: LEFT ENTRANCE/EXIT SOAP LAKE CITY PARK,{42566693-037C-4753-AC56-4E2BF6EC9D7A},2021
-122.426517178,45.579793619,1140,2021/12/31 08:00:00+00,014,014,,,12.51,29000,3.8900001,4.3699999,0.49000001,Bothways,"After Milepost 12.49 A: RIGHT ON RAMP SW 6TH AVE,  LEFT OFF RAMP NW 6TH AVE",{7975589C-A218-4F64-9657-9A0A259AAE75},2021
-122.316557268,46.3065446250001,1141,2021/12/31 08:00:00+00,504,504,,,38.939999,610,6.0300002,0.57999998,0.46000001,Bothways,At Milepost 38.99 A: BEGIN BOTHWAYS BRIDGE EAST FORK ELK CREEK,{41E5AE8D-9D3E-4664-B1F0-E8D3C0C93A07},2021
-123.133473604,47.3186390270001,1142,2021/12/31 08:00:00+00,106,106,,,1.79,1300,4.8099999,1.36,0.050000001,Bothways,After Milepost 1.78 A: RIGHT INTERSECTION PURDY CUTOFF RD,{48CBAC33-DF0B-45E9-8314-C92387CE9A59},2021
-118.892168882,46.0544483510001,1143,2021/12/31 08:00:00+00,012,012,,,305.63,8300,5.2600002,6.3299999,1.37,Bothways,At Milepost 308.41 A: PERMANENT TRAFFIC RECORDER R008,{74E73287-03A5-45F9-8139-26F7A147362C},2021
-122.225638862,47.3031387280001,1144,2021/12/31 08:00:00+00,018LX00415,018,LX,00415,0.02,26000,2.95,1.05,0.059999999,Bothways,"On LX RAMP (AUBURN WAY) After RIGHT OFF RAMP S100397,  LEFT ON RAMP R100435",{A6F10C61-4D5F-470A-A2BF-D643EDDBFB7A},2021
-121.139449361,47.2185373300001,1145,2021/12/31 08:00:00+00,090,090,,,71.910004,34000,,,,Bothways,Before Milepost 73.64 A: LEFT ON RAMP W NELSON SIDING RD,{D354D852-4AD0-4631-8356-60BA8DCD4B0C},2021
-122.116657673,47.6724713190001,1146,2021/12/31 08:00:00+00,202,202,,,7.2199998,20000,,,,Bothways,"Before Milepost 7.23 A: RIGHT INTERSECTION CLEVELAND ST,  LEFT INTERSECTION 168TH AVE NE",{1AE6241E-960B-481E-AC78-E9FA8ED9B484},2021
-122.138376288,47.976715912,1147,2021/12/31 08:00:00+00,002,002,,,2.5799999,29000,,,,Bothways,At Milepost 2.45 A: END DECREASING BRIDGE EBEY SLOUGH,{8885AA8E-4E23-45C4-B9EA-CC40569B1741},2021
-124.044723504,46.3087228540001,1148,2021/12/31 08:00:00+00,100,100,,,4.6700001,1200,,,,Bothways,"Before Milepost 4.68 A: BOTHWAYS INTERSECTION SR 100, END ROUTE",{8535143B-CC3F-47CF-B8DA-78FC81871BA8},2021
-119.080646594,46.2186224760001,1149,2021/12/31 08:00:00+00,397,397,,,19.85,8000,,,,Bothways,Before Milepost 19.86 A: LEFT WYE CONNECTION SR 397,{241165A9-62BE-4CAB-950C-A165857E04D6},2021
-122.858861498,46.041359969,1150,2021/12/31 08:00:00+00,005,005,,,32.279999,69000,,,,Bothways,At Milepost 32.28 A: BOTHWAYS UNDERCROSSING KALAMA RIVER RD,{0160A792-DDBA-441E-8AA3-D73CA2D3DAED},2021
-122.053460945,47.357995455,1151,2021/12/31 08:00:00+00,516,516,,,14.91,19000,,,,Bothways,After Milepost 14.63 A: RIGHT INTERSECTION 216TH AVE SE,{547E90D2-8219-47F9-9914-D5F25F69E397},2021
-123.744932873,46.9737478860001,1152,2021/12/31 08:00:00+00,012,012,,,3.48,21000,,,,Bothways,Before Milepost 3.49 A: RIGHT INTERSECTION CENTRAL PARK DR,{9B8B6E6C-7248-4198-8B4E-9B9BFD8B87EC},2021
-117.344852862,47.671672825,1153,2021/12/31 08:00:00+00,290,290,,,3.26,6700,,,,Bothways,Before Milepost 3.34 A: LEFT INTERSECTION MISSION AVE,{699A84F0-FA65-4C8F-84EE-F07234FC29F7},2021
-122.215290817,47.450103245,1154,2021/12/31 08:00:00+00,167,167,,,26.33,124000,,,,Bothways,After Milepost 25.04 A: RIGHT ON RAMP SW 43RD ST,{E18F809C-A8A5-48AC-BC73-6E85E46461D1},2021
-122.734946069,48.9892585220001,1155,2021/12/31 08:00:00+00,543,543,,,0.20999999,4500,4.54,29.98,3.6900001,Bothways,After Milepost 0.20 A: RIGHT ON RAMP SR 5,{BBD5A923-9A2D-44CA-9734-EBD4BC4DE1CC},2021
-122.658177349,48.506934533,1156,2021/12/31 08:00:00+00,020SPANACRT,020,SP,ANACRT,6.1999998,11000,3.6500001,1.02,0.14,Bothways,After Milepost 54.08 A: LEFT INTERSECTION ANACOPPER RD,{51CC56E0-67FA-4932-9E15-FC49DB2019A2},2021
-117.08939545,46.5432907850001,1157,2021/12/31 08:00:00+00,195,195,,,5.8099999,5600,,,,Bothways,After Milepost 5.49 A: LEFT INTERSECTION PARK WAY,{C8F0007D-D8C8-4C41-ABD9-9E360449BB47},2021
-117.690886285,47.5040883180001,1158,2021/12/31 08:00:00+00,090,090,,,262.01001,21000,,,,Bothways,At Milepost 264.30 A: BOTHWAYS UNDERCROSSING SR 902,{3A781005-470A-4EAD-8478-59A318BCBFA2},2021
-124.028885545,46.5119590200001,1159,2021/12/31 08:00:00+00,103,103,,,13.37,1000,4.9899998,0.54000002,0,Bothways,After Milepost 13.34 A: LEFT INTERSECTION JOE JOHNS RD,{0ED1F5FD-7DDD-45E5-B134-C673757157DB},2021
-120.320504021,46.331543971,1160,2021/12/31 08:00:00+00,097,097,,,58.380001,4700,5.75,20.629999,3.4300001,Bothways,After Milepost 58.76 A: LEFT INTERSECTION JENSEN RD,{B41538F4-B42A-4EAA-98ED-E7A9923E4278},2021
-120.472914095,46.6826202350001,1161,2021/12/31 08:00:00+00,082,082,,,26.049999,19000,,,,Bothways,Before Milepost 26.06 A: LEFT ON RAMP FIRING CENTER RD,{3973163C-7A86-4901-AE8E-FE92B96311D8},2021
-122.810908614,47.4635312240001,1162,2021/12/31 08:00:00+00,003,003,,,27.52,18000,,,,Bothways,Before Milepost 27.56 A: LEFT WYE CONNECTION NE PENINSULA PL,{16BBDDE1-467C-4441-B781-1A0A7226E0AB},2021
-122.538981191,47.6791559930001,1163,2021/12/31 08:00:00+00,305,305,,,4.2399998,18000,,,,Bothways,Before Milepost 4.27 A: RIGHT WYE CONNECTION E DAY RD,{1BF33FE3-A56F-4828-8D6C-342912A9CD7A},2021
-122.687908358,47.664671373,1164,2021/12/31 08:00:00+00,003,003,,,45.860001,28000,,,,Bothways,At Milepost 45.91 A: BOTHWAYS UNDERCROSSING SR 303(WAAGA WAY),{CC11162B-EC30-4A85-A6A6-974F3467A067},2021
-122.329295115,47.4596820350001,1165,2021/12/31 08:00:00+00,509,509,,,29.629999,20000,,,,Bothways,At Milepost 24.83 A: BOTHWAYS UNDERCROSSING S 160TH ST,{FE9976A3-B549-450A-9706-686587B0A609},2021
-122.293133247,47.1230285890001,1166,2021/12/31 08:00:00+00,161,161,,,23.030001,37000,,,,Bothways,After Milepost 23.02 A: RIGHT INTERSECTION 147TH ST E,{4CA8CF07-80D0-42A5-B2E2-AEEA688AA20B},2021
-122.201285102,47.981891487,1167,2021/12/31 08:00:00+00,529,529,,,0.86000001,13000,,,,Bothways,Before Milepost 0.87 A: BOTHWAYS INTERSECTION BROADWAY AVE-OLD SR 529,{8130F689-E096-4919-927F-BDD9F15CA00D},2021
-122.64449737,48.4166481410001,1168,2021/12/31 08:00:00+00,020,020,,,42.349998,19000,,,,Bothways,Before Milepost 42.77 A: LEFT INTERSECTION ROSARIO RD,{4AFB800D-A946-4B5A-9F25-24C110D7774A},2021
-122.662591206,47.5271104280001,1169,2021/12/31 08:00:00+00,016,016,,,25.030001,59000,,,,Bothways,After Milepost 27.05 A: RIGHT ON RAMP CLIFTON RD-TREMONT ST,{FDE2EDFE-A3C7-4CB9-8C41-10836751923B},2021
-122.016440809,47.178339565,1170,2021/12/31 08:00:00+00,410,410,,,13.61,22000,,,,Bothways,Before Milepost 22.46 A: LEFT INTERSECTION 244TH AVE SE,{3F0D6D13-43C1-4D54-8625-39EEFCA6AA20},2021
-122.276438078,46.5520571050001,1171,2021/12/31 08:00:00+00,012,012,,,97.419998,4800,8.7799997,14.27,2.72,Bothways,Before Milepost 97.69 A: LEFT INTERSECTION SR 7,{E386E2ED-4470-4F40-8EF5-CD470CC7A23D},2021
-122.31545177,47.5948281340001,1172,2021/12/31 08:00:00+00,090,090,,,0.86000001,98000,,,,Bothways,"After Milepost 2.79 A: LEFT OFF RAMP SR 5 NB, END INCREASING BRIDGE CORWIN PL",{28005FFF-AB1E-4395-8FDB-94D2582D9E52},2021
-117.364132802,46.890852136,1173,2021/12/31 08:00:00+00,026,026,,,133.58,1400,,,,Bothways,Before Milepost 133.51 A: LEFT INTERSECTION SR 26 WB,{CD823D5B-E8E0-4F6C-AF40-578E96C5A349},2021
-122.653930818,45.722998934,1174,2021/12/31 08:00:00+00,205,205,,,10.56,54000,,,,Bothways,After Milepost 37.14 A: LEFT OFF RAMP NE 134TH ST,{1F7C92B7-64AE-4662-92FD-B14C56DEE6E1},2021
-124.347417419,48.055911963,1175,2021/12/31 08:00:00+00,101,101,,,199.83,4200,8.8699999,3.2,1.09,Bothways,After Milepost 200.40 A: LEFT INTERSECTION WEST LAKE PLEASANT RD,{11E87A04-00C9-457F-8052-CEBD11ED071A},2021
-122.525432353,47.1368598700001,1176,2021/12/31 08:00:00+00,005,005,,,124.7,131000,,,,Bothways,At Milepost 124.64 A: BOTHWAYS UNDERCROSSING GRAVELLY LAKE DR,{DEF92231-E9CA-4D8C-9DCF-6AF6AF31F9F5},2021
-122.343165516,47.7341426340001,1177,2021/12/31 08:00:00+00,523,523,,,0.090000004,23000,,,,Bothways,After Milepost 0.08 A: RIGHT INTERSECTION LENORA PL NE,{0343D496-54D8-4FC2-8F6E-D590078FACEF},2021
-122.881254078,47.8213668990001,1178,2021/12/31 08:00:00+00,101,101,,,294.07001,3800,6.9699998,5.6799998,0.76999998,Bothways,After Milepost 295.02 A: LEFT INTERSECTION MAPLE GROVE RD,{D44CBE6C-90A9-4286-8BEA-8E422E56B964},2021
-122.23479199,48.3170216570001,1179,2021/12/31 08:00:00+00,009,009,,,39.720001,1600,5.1199999,4.52,0.38999999,Bothways,After Milepost 40.03 A: LEFT INTERSECTION SR 534,{3518FC94-9F70-43BB-BC63-102613303DD4},2021
-122.678754693,47.662572433,1180,2021/12/31 08:00:00+00,303,303,,,8.3999996,41000,,,,Bothways,Before Milepost 8.25 A: LEFT ON RAMP SILVERDALE WAY,{93085BED-A817-46B8-B82B-403E38AD7E55},2021
-120.510052074,46.926006488,1181,2021/12/31 08:00:00+00,821,821,,,24.629999,1500,6.3000002,2.1600001,0,Bothways,Before Milepost 24.64 A: LEFT INTERSECTION CANYON RD,{68622121-D4CF-4C19-A100-95F6BD5683BB},2021
-122.468461057,48.7762116530001,1182,2021/12/31 08:00:00+00,005,005,,,255.24001,67000,,,,Bothways,After Milepost 255.25 A: RIGHT ON RAMP SR 542,{A50BAE33-71D5-4F72-92F6-74F1C5A2A5F7},2021
-122.700711628,47.5253985150001,1183,2021/12/31 08:00:00+00,016SPGORST,016,SP,GORST,0.20999999,11000,,,,Bothways,Before Milepost 28.96 A: LEFT INTERSECTION FEIGLEY ST,{AFA43CCC-9C0E-41BE-B3E5-77BB3576C6F2},2021
-122.420906881,45.9242410750001,1184,2021/12/31 08:00:00+00,503,503,,,22.4,2500,6.0799999,1.6799999,0.090000004,Bothways,After Milepost 22.61 A: LEFT INTERSECTION NE 419TH ST,{C9B05D3B-139B-4ED8-B5E5-DD4780EB05E2},2021
-123.802397629,46.9685854100001,1185,2021/12/31 08:00:00+00,105,105,,,48.389999,17000,,,,Bothways,Before Milepost 48.59 A: BOTHWAYS INTERSECTION W MARION ST,{E9672911-3359-4E81-8664-81A9247CB04E},2021
-120.787893186,46.7483102140001,1186,2021/12/31 08:00:00+00,012,012,,,185.14999,4800,,,,Bothways,After Milepost 185.48 A: RIGHT WYE CONNECTION SR 12,{490C4F81-DAFF-4399-942D-CAE18CED7471},2021
-122.742679731,45.9055719790001,1187,2021/12/31 08:00:00+00,005LX02108,005,LX,02108,0.029999999,19000,,,,Bothways,On LX RAMP (LEWIS RIVER RD) After LEFT WYE CONNECTION FD02108-PACIFIC ST,{431B5EA4-5537-4919-8A40-543240E8BC0D},2021
-121.401073417,47.399883302,1188,2021/12/31 08:00:00+00,090,090,,,52.759998,36000,,,,Bothways,Before Milepost 54.43 A: LEFT ON RAMP SR 906,{5557C2FE-4CC4-4861-85CC-A886F9C819DA},2021
-122.330825636,47.60891056,1189,2021/12/31 08:00:00+00,005,005,,,165.66,168000,,,,Bothways,"After Milepost 165.67 A: RIGHT ON RAMP CHERRY ST, DECREASING UNDERCROSSING N-W RAMP",{4BA822C3-FF14-4C9C-8CBB-13AB97DDE1EB},2021
-122.339333627,47.566990967,1190,2021/12/31 08:00:00+00,099,099,,,22.32,27000,,,,Bothways,After Milepost 28.57 A: LEFT ON RAMP E MARGINAL WAY,{E3996FC7-C4F3-4D6B-ABAB-37B1E46C2274},2021
-117.907507468,48.548542599,1191,2021/12/31 08:00:00+00,395,395,,,234.58,8100,,,,Bothways,After Milepost 229.83 A: BOTHWAYS INTERSECTION WYNNE ST,{0E343016-8857-40A6-9653-4E019DA3277A},2021
-122.658652568,45.697875998,1192,2021/12/31 08:00:00+00,005,005,,,5.8099999,79000,,,,Bothways,"After Milepost 5.80 A: RIGHT ON RAMP NE 99TH ST,  LEFT OFF RAMP NE 99TH ST",{97211E4E-70C9-4A25-B577-FD1A585B4C2D},2021
-122.202426566,47.3728466920001,1193,2021/12/31 08:00:00+00,515,515,,,0.02,24000,3.25,0.37,0.0099999998,Bothways,After Milepost 0.01 A: RIGHT WYE CONNECTION SR 516,{4AA08F2F-4461-40B2-B7BA-A994052864DF},2021
-122.25403312,47.2999713720001,1194,2021/12/31 08:00:00+00,167,167,,,15.42,85000,,,,Bothways,After Milepost 14.17 A: LEFT OFF RAMP 15TH ST SW,{57176BF9-1FE0-40FD-80A7-AFE301D4A47C},2021
-122.463809638,48.7709035450001,1195,2021/12/31 08:00:00+00,542,542,,,0,31000,2.96,1.28,0.090000004,Bothways,"At Milepost 0.00 A: BEGIN BOTHWAYS BRIDGE SR 5, BEGIN ROUTE",{2EF0EB3E-FAD3-4D43-8138-9F7B1CB04B34},2021
-120.120861398,48.36111306,1196,2021/12/31 08:00:00+00,020,020,,,201.23,5900,,,,Bothways,After Milepost 201.83 A: RIGHT WYE CONNECTION TWISP CARLTON RD,{681C49F4-8B63-4530-BB3A-A0407259A4A9},2021
-119.294035702,46.2576118750001,1197,2021/12/31 08:00:00+00,182,182,,,3.45,57000,,,,Bothways,After Milepost 3.44 A: RIGHT ON RAMP QUEENSGATE DR,{A54551C2-5B42-472C-B405-54696345D9CF},2021
-122.56206419,45.660321557,1198,2021/12/31 08:00:00+00,500,500,,,5.25,63000,,,,Bothways,Before Milepost 5.26 A: LEFT ON RAMP NE 112TH AVE*NE GHER RD,{CA1D56F3-1E30-479D-BCE1-90065E74E9AE},2021
-122.434462649,47.2431760160001,1199,2021/12/31 08:00:00+00,705,705,,,0.70999998,47000,,,,Bothways,"Before Milepost 0.72 A: RIGHT CENTER OFF RAMP PACIFIC AVE*15TH ST, BOTHWAYS UNDERCROSSING SR 509",{06F96C5E-1C65-47D4-961C-AFFB0C30B562},2021
-123.852387345,46.9751460370001,1200,2021/12/31 08:00:00+00,101COABERDN,101,CO,ABERDN,1.88,11000,,,,Eastbound,Before Milepost 89.38 A: BOTHWAYS INTERSECTION MYRTLE ST,{93205B22-30C9-4884-B711-2D57E09921CE},2021
-118.659622374,47.332987899,1201,2021/12/31 08:00:00+00,028,028,,,99.480003,560,10.6,5.3800001,1.14,Bothways,After Milepost 95.40 A: RIGHT INTERSECTION LANEY BROTHERS RD,{3C3BDF3C-4A41-41DB-8558-5ED9BFFC4E8B},2021
-119.880409596,46.533744751,1202,2021/12/31 08:00:00+00,241,241,,,25.16,1700,5.48,10.51,6.5599999,Bothways,Before Milepost 25.20 A: RIGHT WYE CONNECTION SR 24,{CB3063DF-1D38-4B09-9F0B-C834B35D067C},2021
-123.099110968,47.1807060900001,1203,2021/12/31 08:00:00+00,003,003,,,0,7700,4.9899998,2.8599999,0.31,Bothways,"At Milepost 0.00 A: BOTHWAYS UNDERCROSSING SR 101, BEGIN ROUTE",{FA76396D-B8F0-4DE3-BA02-8E29BA27241B},2021
-120.336406092,47.459321802,1204,2021/12/31 08:00:00+00,285,285,,,4.4699998,40000,3.97,0.74000001,0.059999999,Bothways,"Before Milepost 4.48 A: LEFT ON RAMP PENNY RD, END INCREASING BRIDGE WENATCHEE RIVER,  END DECREASING BRIDGE WENATCHEE RIVER, PERMANENT TRAFFIC RECORDER R105",{793F2E3B-11CD-4932-8A21-12E73C701F07},2021
-122.55412096,46.9378758290001,1205,2021/12/31 08:00:00+00,507,507,,,31.41,21000,,,,Bothways,Before Milepost 31.10 A: RIGHT INTERSECTION SR 702,{BF70A322-20FB-40A0-B4F1-D70BBB9F63A5},2021
-120.374835559,46.5493992070001,1206,2021/12/31 08:00:00+00,024,024,,,5.5799999,5000,4.7800002,5.5599999,4.0100002,Bothways,After Milepost 5.62 A: BOTHWAYS INTERSECTION FAUCHER RD,{C7152BF6-8793-4B1A-B5EF-4A92316D22BD},2021
-119.010371979,47.9399343170001,1207,2021/12/31 08:00:00+00,155,155,,,25.74,5700,4.5999999,1.55,0.079999998,Bothways,After Milepost 25.73 A: LEFT WYE CONNECTION SR 174,{82A224A9-9E7C-4AEC-B1DF-683BE9DC099C},2021
-122.211980452,47.798606426,1208,2021/12/31 08:00:00+00,527,527,,,0.31,40000,,,,Bothways,"After Milepost 2.93 A: RIGHT INTERSECTION CANYON PARK BLVD,  LEFT INTERSECTION 220TH ST SE",{93F5F562-3B42-4CEC-878F-73FE5AA2125D},2021
-122.184645279,48.0756973270001,1209,2021/12/31 08:00:00+00,005,005,,,200.75999,102000,,,,Bothways,At Milepost 200.78 A: BOTHWAYS UNDERCROSSING 88TH ST NE,{513248EF-8049-4B02-98C2-910CC19337BD},2021
-122.768837137,48.011300652,1210,2021/12/31 08:00:00+00,019,019,,,9.1000004,8900,4.8200002,2.99,0.28999999,Bothways,"After Milepost 9.09 A: RIGHT INTERSECTION CHIMACUM RD,  LEFT INTERSECTION CENTER RD",{1D59F3AD-CF8F-4E3A-9243-BF1D2F8C15C0},2021
-122.537103996,47.2589217620001,1211,2021/12/31 08:00:00+00,016,016,,,4.8200002,70000,,,,Bothways,At Milepost 4.67 A: BOTHWAYS UNDERCROSSING JACKSON AVE,{940D1E96-EB47-40B2-9A6A-DE32397D9E08},2021
-122.187399151,47.633299596,1212,2021/12/31 08:00:00+00,405,405,,,14.91,128000,,,,Bothways,"At Milepost 14.92 A: BEGIN INCREASING BRIDGE NORTHUP WAY,  BEGIN DECREASING BRIDGE NORTHUP WAY",{4A6CB155-F93D-4A8E-A363-E0A9A04A2543},2021
-123.19272194,47.4137988250001,1213,2021/12/31 08:00:00+00,119,119,,,2.96,2000,6.27,1.12,0.27000001,Bothways,After Milepost 2.95 A: LEFT ENTRANCE/EXIT LAKE CUSHMAN GOLF COURSE,{84A5C29D-BA07-4290-A595-317C895C80C5},2021
-123.621586861,46.975441963,1214,2021/12/31 08:00:00+00,012,012,,,9.4099998,19000,,,,Bothways,At Milepost 9.41 A: BOTHWAYS UNDERCROSSING DEVONSHIRE RD,{E9B4B4D1-DE52-40FF-9000-CB18D4185039},2021
-118.875189885,47.0868637980001,1215,2021/12/31 08:00:00+00,090,090,,,195.19,12000,,,,Bothways,"At Milepost 196.91 A: BEGIN INCREASING BRIDGE DEAL RD,  BEGIN DECREASING BRIDGE DEAL RD",{AA17CC08-B884-45ED-8F88-96F26A1AC628},2021
